lp_mean,lp_std,lp_min,lp_max,lp_median,lp_q10,lp_q90,lp_skew,lp_kurtosis,ent_mean,ent_std,ent_min,ent_max,ent_median,ent_skew,rank_mean,rank_std,rank_median,rank_q90,rank_top1_frac,rank_top5_frac,rank_top10_frac,rank_top100_frac,top1p_mean,top1p_std,top5p_mean,top5p_std,lp_diff_mean,lp_diff_std,seq_length
-3.967,3.69,-16.9,-0.01077,-3.008,-6.586,-0.3606,-2.015625,4.859375,3.697,1.926,0.06555,6.406,4.203,-0.249755859375,251.2,1027.8615,2.5,60.500023,0.35,0.6,0.65,0.9,0.352,0.2585,0.564,0.2812,2.527,3.115,20
-5.266,3.309,-16.92,-0.0007777,-5.5,-9.4,-0.369,-0.178955078125,-0.474609375,4.258,2.088,0.00904,7.926,4.61,-0.397216796875,442.22702,1430.9879,27.0,903.0,0.1898238747553816,0.32093933463796476,0.38747553816046965,0.7025440313111546,0.2905,0.284,0.4783,0.2932,3.592,4.465,511
-3.08,3.55,-19.89,-0.000892,-1.685,-8.664,-0.0127,-1.1669921875,inf,2.46,1.987,0.008865,7.844,2.621,0.2049560546875,203.06987,1967.8425,0.0,212.99997,0.5065502183406113,0.6244541484716157,0.6855895196506551,0.8558951965065502,0.5503,0.3545,0.7173,0.2617,2.357,3.574,229
-1.253,1.998,-14.836,-0.001636,-0.3223,-3.312,-0.01564,-3.01171875,12.34375,1.163,1.149,0.01569,6.77,0.792,1.59765625,48.228962,652.72845,0.0,5.0,0.6634050880626223,0.8825831702544031,0.9393346379647749,0.9843444227005871,0.6772,0.3027,0.8975,0.1614,1.368,2.129,511
-4.984,3.84,-17.62,-7.07e-05,-4.7,-10.336,-0.1532,-0.459716796875,-0.638671875,3.428,1.672,0.000805,6.395,3.703,-0.51708984375,334.15018,986.41547,15.0,938.8,0.27472527472527475,0.42857142857142855,0.47619047619047616,0.706959706959707,0.3738,0.2815,0.597,0.2413,3.871,4.992,273
-5.01,3.748,-11.82,-0.002214,-4.836,-10.07,-0.2651,-0.178955078125,-1.326171875,3.203,1.823,0.01634,6.18,3.535,-0.275146484375,201.79546,458.44775,17.5,662.2002,0.25,0.4090909090909091,0.4772727272727273,0.7272727272727273,0.4177,0.286,0.6455,0.2546,5.043,5.75,44
-5.043,3.025,-15.81,-0.0001597,-4.914,-9.086,-0.926,-0.296142578125,-0.24609375,3.531,1.438,0.001916,6.99,3.629,-0.505859375,173.44257,1116.1467,15.0,270.5,0.17229729729729729,0.2972972972972973,0.42567567567567566,0.793918918918919,0.328,0.2438,0.573,0.2194,2.908,3.715,296
-5.336,3.592,-14.45,-0.0006685,-5.234,-10.2,-0.5127,-0.27880859375,-0.859375,3.99,1.766,0.00667,7.086,4.38,-0.6494140625,398.92694,1210.494,19.5,1136.2993,0.20319634703196346,0.3698630136986301,0.4429223744292237,0.6598173515981736,0.311,0.26,0.523,0.2455,3.668,4.69,438
-3.959,3.408,-16.31,-0.0002866,-3.18,-8.75,-0.1278,-0.8623046875,0.060546875,3.146,1.686,0.003576,6.953,3.387,-0.26318359375,190.07143,806.5298,3.0,241.2997,0.29285714285714287,0.55,0.6035714285714285,0.8321428571428572,0.3906,0.283,0.639,0.2434,3.396,4.46,280
-6.32,3.184,-16.33,-0.0001048,-6.453,-10.38,-1.959,0.04010009765625,-0.529296875,4.37,1.591,0.001287,7.504,4.63,-0.7998046875,494.69376,1244.6387,52.0,1118.9999,0.10569105691056911,0.2222222222222222,0.2899728997289973,0.5718157181571816,0.256,0.2246,0.4668,0.233,3.441,4.246,369
-3.818,3.275,-12.734,-1.67e-05,-3.148,-8.72,-0.10266,-0.84814453125,-0.017578125,2.852,1.602,0.0001895,8.805,2.887,0.06414794921875,139.86734,536.4566,4.0,275.5,0.33163265306122447,0.5051020408163265,0.6275510204081632,0.8775510204081632,0.404,0.2786,0.668,0.2277,2.914,3.91,196
-2.928,2.771,-15.74,-0.002678,-2.324,-6.58,-0.1249,-1.693359375,3.8046875,2.53,1.658,0.02322,6.8,2.207,0.681640625,186.59314,1414.4121,2.0,43.19998,0.3431372549019608,0.6421568627450981,0.7794117647058824,0.9264705882352942,0.4329,0.28,0.7153,0.2375,2.555,3.55,204
-3.482,2.945,-18.0,-0.0002369,-3.02,-7.637,-0.07715,-0.97998046875,1.15625,2.738,1.599,0.0028,6.254,2.922,-0.11322021484375,99.510826,973.2761,2.0,92.599976,0.329004329004329,0.5627705627705628,0.6601731601731602,0.9025974025974026,0.4404,0.2993,0.684,0.2349,3.11,3.955,462
-7.66,3.22,-15.06,-2.168,-6.94,-11.07,-3.701,-0.51611328125,-0.052734375,4.56,1.94,0.2112,7.594,5.1,-0.53369140625,965.1053,2267.53,80.0,2340.5986,0.0,0.15789473684210525,0.15789473684210525,0.631578947368421,0.2402,0.2312,0.4834,0.268,3.861,4.68,19
-4.457,3.56,-16.27,-6.9e-06,-3.738,-9.7,-0.06396,-0.51708984375,-0.671875,3.078,1.793,9.334e-05,7.453,3.426,-0.1624755859375,219.44322,763.7728,5.0,438.59955,0.2564102564102564,0.4835164835164835,0.5531135531135531,0.7655677655677655,0.423,0.3,0.6504,0.2502,3.516,4.65,273
-3.938,3.543,-16.14,-0.00010324,-2.986,-9.13,-0.05548,-0.841796875,-0.068359375,2.95,1.71,0.001152,6.363,3.096,-0.16552734375,195.3188,774.8652,3.0,326.99976,0.3242506811989101,0.553133514986376,0.6103542234332425,0.8119891008174387,0.4253,0.3015,0.6636,0.2456,3.773,4.867,367
-4.344,3.771,-17.6,-0.0001384,-3.615,-10.086,-0.07837,-0.69091796875,-0.44140625,2.941,1.674,0.001646,6.395,3.023,-0.2042236328125,269.57556,1176.7997,6.0,539.0,0.2990353697749196,0.4790996784565916,0.5916398713826366,0.7877813504823151,0.4404,0.2898,0.6733,0.2335,3.865,4.97,311
-4.3,3.445,-14.96,-0.0003517,-3.79,-9.16,-0.1461,-0.7451171875,-0.068359375,3.44,1.635,0.004375,6.44,3.621,-0.482666015625,224.47058,860.079,7.0,337.0,0.2850678733031674,0.47058823529411764,0.5384615384615384,0.7918552036199095,0.3628,0.2766,0.5923,0.241,3.516,4.582,221
-4.56,3.664,-19.33,-0.001978,-4.0,-9.59,-0.1802,-0.6279296875,-0.109375,3.4,1.902,0.01796,7.254,3.527,-0.07855224609375,348.75714,1819.4456,7.0,593.4999,0.275,0.45,0.5357142857142857,0.7428571428571429,0.384,0.294,0.6045,0.2698,2.994,4.098,280
-4.926,3.734,-14.56,-0.000314,-4.805,-10.33,-0.129,-0.344482421875,-0.970703125,3.566,1.8,0.002953,6.805,3.828,-0.483642578125,376.475,1110.2881,13.0,1033.6003,0.25833333333333336,0.41388888888888886,0.48055555555555557,0.7111111111111111,0.3625,0.2866,0.5815,0.2612,4.13,5.23,360
-5.125,3.127,-16.2,-0.004093,-5.3,-9.0,-1.0,-0.40966796875,0.169921875,4.113,1.446,0.0329,6.66,4.465,-0.91162109375,174.53398,490.2207,23.0,403.39923,0.1941747572815534,0.3300970873786408,0.3786407766990291,0.6990291262135923,0.2715,0.2242,0.4954,0.2211,3.45,4.156,103
-4.07,3.521,-16.36,-0.0002164,-3.35,-9.555,-0.07117,-0.7998046875,-0.005859375,2.867,1.708,0.002491,6.73,2.943,-0.004184722900390625,178.23207,758.3795,4.0,254.39996,0.29535864978902954,0.5147679324894515,0.5991561181434599,0.8438818565400844,0.4482,0.3022,0.6807,0.2428,4.03,4.92,237
-4.188,3.58,-14.13,-8.595e-05,-3.488,-9.39,-0.0845,-0.61865234375,-0.6484375,3.281,1.811,0.001004,6.723,3.78,-0.433837890625,203.69492,654.5286,4.5,393.5,0.3516949152542373,0.5,0.5635593220338984,0.8050847457627118,0.3987,0.3032,0.6143,0.2588,3.406,4.543,236
-4.84,3.438,-13.29,-2.48e-05,-4.754,-9.59,-0.075,-0.1729736328125,-1.0390625,3.816,2.123,0.0003026,7.145,4.273,-0.404541015625,276.86105,765.1446,16.0,748.0,0.24853228962818003,0.40117416829745595,0.4637964774951076,0.6947162426614482,0.3416,0.316,0.5347,0.2998,3.572,4.535,511
-3.045,3.219,-17.73,-0.002312,-1.959,-8.07,-0.03833,-1.35546875,1.8046875,2.12,1.437,0.02284,6.35,2.13,0.3857421875,90.36158,501.19473,1.0,125.99994,0.4124293785310734,0.6271186440677966,0.7344632768361582,0.8870056497175142,0.505,0.3066,0.762,0.2119,2.943,3.918,177
-3.773,3.744,-17.3,-1.657e-05,-2.697,-9.484,-0.0262,-0.88232421875,-0.126953125,2.576,1.691,0.0002024,7.43,2.53,0.146484375,170.80505,602.0774,2.0,349.4,0.4187725631768953,0.5631768953068592,0.6389891696750902,0.8086642599277978,0.486,0.307,0.7163,0.2336,3.535,4.79,277
-4.82,3.275,-17.05,-0.000651,-4.535,-9.19,-0.4478,-0.45556640625,-0.236328125,3.31,1.551,0.007084,6.99,3.463,-0.33251953125,170.14194,612.0856,10.0,416.5001,0.2129032258064516,0.3870967741935484,0.49032258064516127,0.7903225806451613,0.3713,0.264,0.61,0.2318,3.203,4.05,310
-3.492,3.73,-18.9,-0.0002185,-2.27,-8.086,-0.03023,-1.615234375,3.16015625,2.588,1.554,0.002302,5.61,2.6,-0.047637939453125,284.75806,1344.1816,2.0,86.19996,0.3870967741935484,0.6451612903225806,0.7096774193548387,0.9032258064516129,0.459,0.2815,0.7227,0.2175,3.076,4.336,62
-5.07,3.871,-17.48,-0.0002147,-4.82,-10.22,-0.09076,-0.37744140625,-0.77734375,3.625,1.943,0.002483,7.043,4.105,-0.42919921875,465.7875,1456.4849,12.0,1403.2999,0.2833333333333333,0.4125,0.4708333333333333,0.675,0.3657,0.3042,0.578,0.2688,4.12,5.145,240
-4.168,3.342,-13.41,-0.000213,-3.832,-8.89,-0.09955,-0.50146484375,-0.72265625,3.332,1.767,0.002417,6.297,3.668,-0.395263671875,165.82204,645.7066,5.0,390.5,0.3347457627118644,0.4915254237288136,0.559322033898305,0.8050847457627118,0.3982,0.2922,0.613,0.2494,3.357,4.293,236
-2.379,3.125,-17.95,-0.0001968,-0.2637,-6.996,-0.003359,-1.3447265625,1.48828125,1.748,1.861,0.002367,6.848,0.789,0.73046875,92.55577,880.78125,0.0,51.0,0.5675146771037182,0.6790606653620352,0.7573385518590998,0.9334637964774951,0.654,0.3596,0.7954,0.255,1.689,2.883,511
-4.848,3.525,-15.88,-0.001662,-4.594,-9.7,-0.2114,-0.349853515625,-0.63671875,4.008,2.025,0.0163,7.34,4.27,-0.484375,423.9557,2152.144,12.0,868.40045,0.26582278481012656,0.4177215189873418,0.4810126582278481,0.7215189873417721,0.3477,0.2957,0.5317,0.2805,3.363,4.19,158
-6.137,3.244,-17.02,-0.004738,-6.68,-10.11,-0.8457,0.220947265625,-0.5234375,4.43,1.764,0.04404,7.223,4.617,-0.64208984375,472.34067,1427.7325,74.0,1147.5991,0.13406593406593406,0.22417582417582418,0.2725274725274725,0.5494505494505495,0.2524,0.2484,0.4463,0.258,2.828,3.674,455
-5.547,2.793,-13.3,-0.000346,-5.664,-9.016,-1.417,0.074951171875,-0.3046875,3.965,1.498,0.003866,7.613,4.293,-0.83447265625,162.91574,500.38416,31.0,314.0,0.13082039911308205,0.21286031042128603,0.30376940133037694,0.7250554323725056,0.284,0.2485,0.4912,0.2358,3.18,4.035,451
-5.414,3.273,-17.73,-0.0001092,-5.926,-9.445,-0.2825,0.10260009765625,-0.697265625,4.25,2.08,0.001339,7.566,4.504,-0.49609375,299.88455,706.70605,39.0,818.0,0.19765166340508805,0.2974559686888454,0.3405088062622309,0.639921722113503,0.2927,0.2954,0.4683,0.2942,3.312,4.22,511
-5.49,2.863,-15.14,-8.37e-05,-5.406,-9.09,-1.597,-0.1405029296875,-0.296875,3.86,1.436,0.000981,6.895,4.055,-0.908203125,154.78348,486.6165,27.0,329.99988,0.12053571428571429,0.2767857142857143,0.3549107142857143,0.7321428571428571,0.284,0.2385,0.5073,0.2269,3.031,3.82,448
-3.625,3.389,-17.6,-0.000113,-2.562,-8.66,-0.0493,-0.9287109375,0.28125,2.904,1.752,0.001365,6.86,2.877,-0.015716552734375,136.04219,506.37338,2.0,259.4,0.379746835443038,0.5907172995780591,0.6624472573839663,0.8227848101265823,0.4336,0.3005,0.6753,0.2424,3.514,4.46,237
-3.803,3.64,-14.07,-1.156e-05,-2.615,-9.164,-0.02177,-0.80810546875,-0.40234375,2.785,1.744,0.0001534,6.266,2.975,-0.1314697265625,188.02422,737.2113,2.0,371.19998,0.4013840830449827,0.5640138408304498,0.6228373702422145,0.8062283737024222,0.4624,0.3135,0.687,0.2449,3.408,4.496,289
-4.86,3.404,-13.27,-0.001714,-4.715,-9.65,-0.318,-0.363525390625,-0.830078125,3.771,1.798,0.0178,6.805,4.242,-0.5146484375,239.6022,786.30743,12.0,524.0,0.2265193370165746,0.40331491712707185,0.47513812154696133,0.7458563535911602,0.345,0.2742,0.5566,0.259,3.691,4.586,181
-3.818,3.377,-15.516,-0.0007424,-2.988,-8.87,-0.1703,-0.92919921875,0.2421875,2.922,1.645,0.00895,6.2,2.969,0.0166473388671875,181.39769,785.0109,2.0,248.4,0.30115830115830117,0.5714285714285714,0.6447876447876448,0.833976833976834,0.4224,0.276,0.6763,0.2357,3.28,4.25,259
-4.965,3.455,-15.73,-0.001313,-4.77,-9.75,-0.3132,-0.383056640625,-0.595703125,3.445,1.668,0.0157,7.062,3.691,-0.380615234375,218.72928,596.4955,12.0,499.0,0.2154696132596685,0.3701657458563536,0.44751381215469616,0.7458563535911602,0.3604,0.2725,0.597,0.2427,3.664,4.566,181
-3.893,3.57,-15.695,-0.000168,-3.309,-9.016,-0.02081,-0.6083984375,-0.62109375,3.066,1.943,0.00185,7.082,3.453,-0.20654296875,203.90337,904.5765,3.0,394.0,0.3949579831932773,0.5168067226890757,0.5756302521008403,0.8067226890756303,0.4543,0.332,0.645,0.2732,3.805,4.812,476
-5.96,3.572,-15.13,-0.0004733,-5.97,-10.48,-0.983,-0.07391357421875,-0.7890625,4.027,1.709,0.005245,8.29,4.258,-0.7109375,546.8194,1693.5197,38.0,1343.4999,0.1649214659685864,0.2774869109947644,0.34554973821989526,0.6151832460732984,0.2966,0.2615,0.5117,0.2422,3.791,4.73,382
-3.92,3.535,-15.63,-6.795e-05,-2.914,-9.09,-0.03415,-0.787109375,-0.310546875,3.01,1.869,0.0008626,7.34,3.076,0.042266845703125,220.13043,1069.6555,3.0,320.59995,0.34324942791762014,0.5423340961098398,0.6224256292906178,0.8054919908466819,0.4294,0.307,0.66,0.2563,3.531,4.668,437
-4.188,3.568,-16.6,-5.4e-05,-4.055,-9.33,-0.02406,-0.68212890625,-0.091796875,3.145,1.867,0.000684,7.008,3.408,-0.2420654296875,194.1,615.28204,7.5,331.09906,0.3388888888888889,0.4722222222222222,0.5611111111111111,0.8222222222222222,0.4338,0.3176,0.6367,0.2622,3.486,4.418,180
-4.445,3.592,-14.76,-0.0003307,-3.738,-9.945,-0.1959,-0.6630859375,-0.46484375,3.252,1.711,0.004036,7.21,3.496,-0.3466796875,248.06541,842.6949,5.0,614.0,0.2772585669781931,0.4735202492211838,0.573208722741433,0.7725856697819314,0.386,0.282,0.6245,0.243,3.736,4.72,321
-5.914,3.002,-15.91,-0.0002666,-5.74,-9.8,-1.963,-0.1783447265625,-0.16796875,4.445,1.605,0.002712,7.305,4.543,-0.54931640625,470.8852,1414.9812,33.0,1061.8,0.09693877551020408,0.21428571428571427,0.29846938775510207,0.6709183673469388,0.255,0.2257,0.4575,0.2235,2.904,3.717,392
-5.426,3.57,-14.95,-0.0001963,-5.4,-10.33,-0.465,-0.203369140625,-0.875,3.627,1.72,0.00245,7.004,3.805,-0.359130859375,362.9658,1022.14984,22.5,988.8001,0.18947368421052632,0.34210526315789475,0.40789473684210525,0.6815789473684211,0.3352,0.27,0.5654,0.2532,3.68,4.574,380
-4.652,3.518,-18.17,-2.1e-05,-4.2,-9.27,-0.3462,-0.61865234375,-0.095703125,3.57,1.662,0.0002577,6.906,3.768,-0.345703125,244.32364,865.6397,8.0,424.59976,0.2727272727272727,0.43636363636363634,0.5236363636363637,0.7672727272727272,0.3457,0.2605,0.5845,0.2382,3.848,4.723,275
-5.305,3.639,-12.18,-0.03014,-5.457,-9.836,-0.515,-0.1553955078125,-1.1357421875,3.215,1.7295,0.1448,6.51,3.652,-0.2376708984375,227.91176,634.6238,26.0,374.49994,0.17647058823529413,0.35294117647058826,0.38235294117647056,0.6764705882352942,0.399,0.2615,0.6465,0.2397,4.215,4.965,34
-4.0,3.396,-14.36,-6.03e-05,-3.104,-9.6,-0.06793,-0.826171875,-0.236328125,3.092,1.56,0.000728,5.96,3.248,-0.478515625,157.83871,671.44385,3.0,355.99997,0.2857142857142857,0.5391705069124424,0.6221198156682027,0.8294930875576036,0.385,0.2756,0.64,0.231,3.63,4.586,217
-3.078,3.264,-13.12,-0.000731,-2.04,-8.54,-0.01746,-1.1171875,0.3203125,2.438,1.792,0.00801,6.246,2.24,0.2198486328125,65.48202,178.82674,1.0,210.79987,0.43884892086330934,0.6402877697841727,0.7266187050359713,0.8633093525179856,0.503,0.3271,0.72,0.2435,2.17,3.113,139
-5.188,3.412,-12.88,-0.001265,-4.727,-9.74,-0.4763,-0.194580078125,-0.994140625,3.516,1.6,0.01237,7.984,3.85,-0.5380859375,207.28572,510.92276,15.0,619.19995,0.18303571428571427,0.35714285714285715,0.4419642857142857,0.7008928571428571,0.3533,0.27,0.5806,0.2318,3.398,4.31,224
-5.297,3.557,-15.76,-3.564e-05,-5.453,-10.02,-0.3892,-0.2196044921875,-0.7890625,3.64,1.734,0.000464,7.984,4.0,-0.54052734375,288.3492,776.4028,25.5,847.9998,0.20238095238095238,0.3611111111111111,0.43253968253968256,0.6865079365079365,0.3496,0.2761,0.571,0.2502,3.902,4.82,504
-4.258,3.838,-15.17,-0.000141,-3.287,-10.13,-0.02269,-0.7958984375,-0.314453125,3.053,1.751,0.001594,7.035,3.363,-0.2440185546875,364.04544,1553.1317,3.5,738.1999,0.3371212121212121,0.5227272727272727,0.6174242424242424,0.7727272727272727,0.418,0.3074,0.65,0.2458,3.816,4.984,264
-2.387,3.1,-12.89,-0.001779,-0.5127,-7.44,-0.006794,-1.20703125,0.41015625,1.941,2.018,0.01651,7.17,1.137,0.79931640625,52.978474,221.79842,0.0,78.0,0.5753424657534246,0.7045009784735812,0.7514677103718199,0.9099804305283757,0.627,0.3567,0.7783,0.278,2.84,4.133,511
-3.684,3.262,-13.63,-2.72e-05,-3.031,-8.414,-0.0935,-0.89990234375,0.208984375,2.936,1.671,0.0003417,6.15,3.072,-0.142822265625,113.14024,426.7946,4.0,180.89998,0.3475609756097561,0.5121951219512195,0.6219512195121951,0.8841463414634146,0.412,0.2878,0.6694,0.2363,3.254,4.105,164
-4.348,3.672,-12.64,-2.74e-06,-3.547,-10.15,-0.06323,-0.568359375,-0.876953125,3.17,1.891,3.43e-05,6.965,3.352,-0.1514892578125,283.6,890.32623,6.0,693.8,0.29411764705882354,0.47058823529411764,0.5647058823529412,0.7450980392156863,0.4102,0.3096,0.6245,0.2585,3.496,4.543,255
-4.395,3.43,-13.09,-8.905e-05,-3.883,-9.48,-0.07,-0.451171875,-0.83203125,3.307,1.775,0.001035,7.984,3.428,-0.191162109375,204.21213,698.57166,5.5,469.99997,0.2765151515151515,0.4734848484848485,0.5643939393939394,0.7803030303030303,0.4011,0.292,0.6274,0.2465,3.951,4.914,264
-4.207,3.398,-12.94,-1.92e-05,-3.94,-9.42,-0.07184,-0.546875,-0.744140625,2.998,1.586,0.0002224,6.105,3.197,-0.379638671875,103.59884,301.76544,6.5,272.29996,0.29069767441860467,0.46511627906976744,0.5523255813953488,0.8081395348837209,0.4026,0.2815,0.662,0.2285,3.67,4.426,172
-5.484,2.73,-13.08,-7.784e-05,-5.55,-9.03,-1.934,-0.127685546875,-0.296875,3.97,1.422,0.0009465,6.977,4.17,-0.89794921875,145.43498,485.12335,28.0,335.79993,0.12556053811659193,0.2556053811659193,0.3632286995515695,0.7354260089686099,0.2751,0.2415,0.5015,0.2161,2.93,3.596,223
-4.316,3.312,-18.42,-0.001705,-3.84,-9.18,-0.3777,-0.79443359375,0.48828125,3.098,1.468,0.01884,6.062,3.23,-0.21435546875,154.25447,678.80096,5.0,312.19998,0.24553571428571427,0.4642857142857143,0.5669642857142857,0.8214285714285714,0.3926,0.2478,0.652,0.2185,3.47,4.344,224
-5.516,4.125,-15.61,-0.000157,-5.953,-10.586,-0.3086,-0.43359375,-0.529296875,3.225,1.978,0.001742,6.785,3.482,-0.1827392578125,455.20834,1127.3303,30.5,1457.1995,0.25,0.4166666666666667,0.4583333333333333,0.7083333333333334,0.4136,0.3132,0.637,0.273,4.41,5.21,24
-4.324,3.62,-16.34,-7.58e-05,-3.514,-9.65,-0.04254,-0.57373046875,-0.68359375,3.205,1.897,0.0009093,7.0,3.494,-0.204345703125,273.2857,918.2874,4.0,713.0,0.29549902152641877,0.5048923679060665,0.5831702544031311,0.7632093933463796,0.4124,0.3047,0.6367,0.2644,3.584,4.652,511
-4.582,3.523,-16.0,-0.0002818,-3.924,-9.38,-0.1044,-0.6630859375,-0.099609375,3.205,1.734,0.003283,6.18,3.434,-0.347900390625,208.69785,810.7722,5.0,397.59985,0.26618705035971224,0.4676258992805755,0.5611510791366906,0.7913669064748201,0.3906,0.2896,0.637,0.247,3.645,4.562,139
-6.227,3.068,-15.46,-0.000471,-6.266,-10.09,-1.875,0.09820556640625,-0.515625,4.84,1.712,0.005066,7.61,5.17,-0.91064453125,535.0044,1267.9147,55.0,1512.7997,0.10262008733624454,0.20305676855895197,0.2685589519650655,0.5895196506550219,0.2128,0.2198,0.3914,0.2445,2.816,3.598,458
-4.152,3.607,-16.14,-5.96e-06,-3.512,-9.28,-0.02579,-0.62939453125,-0.4375,3.043,1.853,8.935e-05,6.49,3.357,-0.258544921875,197.73157,678.587,4.0,330.1998,0.31563421828908556,0.5014749262536873,0.5811209439528023,0.7846607669616519,0.4375,0.3105,0.6553,0.258,3.713,4.73,339
-3.984,3.777,-17.77,-0.000492,-2.914,-9.82,-0.1445,-1.1259765625,0.7734375,3.096,1.754,0.006176,7.184,3.115,-0.0161285400390625,407.264,2083.331,3.0,502.5999,0.368,0.584,0.64,0.84,0.4226,0.2805,0.6543,0.2457,3.729,5.008,125
-4.367,3.822,-14.74,-1.514e-05,-3.527,-9.914,-0.0561,-0.70751953125,-0.53125,3.01,1.718,0.0001974,7.61,3.213,-0.1898193359375,286.1772,930.2602,5.0,672.5998,0.3003003003003003,0.4954954954954955,0.5795795795795796,0.7777777777777778,0.428,0.2925,0.663,0.241,4.082,5.258,333
-5.344,3.53,-17.28,-0.0001081,-5.5,-10.13,-0.84,-0.2666015625,-0.796875,3.926,1.539,0.001342,7.035,4.133,-0.67578125,349.862,1436.2936,27.5,812.3997,0.2330316742081448,0.38009049773755654,0.42081447963800905,0.6832579185520362,0.3027,0.2313,0.5283,0.2289,3.924,4.855,442
-4.7,3.408,-12.59,-0.03067,-4.484,-9.85,-0.723,-0.560546875,-0.736328125,3.605,1.575,0.2112,6.918,3.805,-0.258544921875,168.59036,424.20276,9.0,418.79987,0.26506024096385544,0.4457831325301205,0.5180722891566265,0.7951807228915663,0.3303,0.2473,0.5767,0.2323,3.135,4.04,83
-5.117,2.758,-16.16,-0.000514,-5.297,-8.51,-1.084,-0.2127685546875,0.16796875,3.697,1.436,0.00506,6.387,3.992,-0.70703125,127.146805,515.1718,24.0,181.0,0.14042553191489363,0.2702127659574468,0.37872340425531914,0.8297872340425532,0.3157,0.2515,0.5356,0.2266,3.035,3.785,470
-4.78,3.744,-15.6,-0.0003476,-4.336,-10.08,-0.06213,-0.371337890625,-0.966796875,3.502,1.893,0.004128,7.22,3.812,-0.323486328125,326.29782,1043.9382,8.0,769.3989,0.2826086956521739,0.44130434782608696,0.5152173913043478,0.7043478260869566,0.3833,0.2964,0.597,0.2612,3.805,4.863,460
