lp_mean,lp_std,lp_min,lp_max,lp_median,lp_q10,lp_q90,lp_skew,lp_kurtosis,ent_mean,ent_std,ent_min,ent_max,ent_median,ent_skew,rank_mean,rank_std,rank_median,rank_q90,rank_top1_frac,rank_top5_frac,rank_top10_frac,rank_top100_frac,top1p_mean,top1p_std,top5p_mean,top5p_std,lp_diff_mean,lp_diff_std,seq_length
-3.6,3.1,-11.07,-0.0003817,-3.377,-7.785,-0.0482,-0.6943359375,-0.4765625,2.324,1.74,0.004585,7.848,2.152,1.171875,347.84,1638.1239,3.0,51.19998,0.32,0.56,0.68,0.92,0.4875,0.277,0.766,0.2416,3.531,4.32,25
-4.375,3.438,-11.81,-0.00413,-3.666,-8.85,-0.1803,-0.455322265625,-0.861328125,2.879,1.826,0.035,6.547,2.496,0.38623046875,77.55556,161.46397,4.0,230.4,0.2222222222222222,0.5185185185185185,0.5555555555555556,0.8148148148148148,0.4316,0.268,0.6943,0.263,2.896,3.523,27
-2.941,3.135,-11.53,-4.3e-06,-1.934,-8.21,-0.01257,-1.142578125,0.326171875,2.215,1.377,4.363e-05,6.406,2.633,0.046142578125,46.0,156.24258,1.0,88.0,0.4225352112676056,0.676056338028169,0.7605633802816901,0.9154929577464789,0.4988,0.2898,0.759,0.1904,3.145,4.227,71
-2.559,2.56,-12.27,-2.587e-05,-1.693,-6.547,-0.1334,-1.421875,1.68359375,2.127,1.351,0.0003078,7.242,2.195,0.5361328125,29.88,154.89537,1.0,15.199997,0.448,0.704,0.84,0.968,0.5044,0.267,0.788,0.1915,2.252,3.098,125
-3.305,3.285,-13.36,-0.0005937,-2.006,-7.527,-0.0176,-1.2890625,1.14453125,2.816,1.925,0.00638,7.734,2.668,0.381591796875,160.16982,727.0325,1.0,68.59999,0.41509433962264153,0.6415094339622641,0.6792452830188679,0.9245283018867925,0.4307,0.315,0.68,0.2712,3.113,4.375,53
-4.066,3.568,-10.94,-0.001173,-3.121,-9.61,-0.1902,-0.5966796875,-0.99609375,3.07,1.882,0.01079,8.266,2.943,0.47412109375,151.0,389.54773,3.0,650.2998,0.375,0.5625,0.59375,0.84375,0.4155,0.2896,0.6504,0.269,3.531,4.473,32
-6.15,3.666,-14.57,-0.001374,-5.742,-11.164,-1.713,-0.387451171875,-0.517578125,3.7,1.527,0.01607,6.17,3.48,-0.366943359375,395.72726,803.03564,37.5,1548.5996,0.13636363636363635,0.2727272727272727,0.3181818181818182,0.6818181818181818,0.2996,0.2196,0.5586,0.229,3.904,4.574,22
-3.07,3.178,-12.836,-7.796e-05,-1.99,-8.67,-0.1454,-1.2783203125,0.826171875,2.307,1.614,0.000969,8.09,2.016,1.19140625,37.372093,131.31802,1.0,40.79999,0.4418604651162791,0.6744186046511628,0.7906976744186046,0.9069767441860465,0.4656,0.2727,0.767,0.2302,3.328,4.395,43
-2.057,2.848,-15.695,-4.756e-05,-0.751,-5.977,-0.00923,-1.9658203125,3.99609375,1.683,1.411,0.0006127,6.523,1.443,0.75439453125,66.85204,630.8468,0.0,26.0,0.5867346938775511,0.8112244897959183,0.8520408163265306,0.9438775510204082,0.624,0.2932,0.839,0.1874,2.365,3.703,196
-2.883,2.553,-11.59,-0.002283,-2.125,-6.82,-0.1476,-0.92333984375,0.056640625,2.348,1.276,0.02051,7.695,2.37,0.292724609375,16.240925,48.591022,1.0,36.599976,0.36303630363036304,0.6666666666666666,0.7425742574257426,0.9570957095709571,0.4692,0.2573,0.7544,0.1938,2.584,3.39,303
-3.578,3.082,-12.29,-0.000366,-2.354,-8.26,-0.239,-0.80517578125,-0.33203125,3.064,1.587,0.004383,8.53,3.277,0.328125,78.210526,303.8643,2.0,122.99998,0.3508771929824561,0.5964912280701754,0.6140350877192983,0.8771929824561403,0.3774,0.2654,0.645,0.2233,3.201,4.02,57
-3.254,3.074,-13.766,-0.0007405,-2.611,-7.438,-0.1494,-1.0625,0.677734375,2.43,1.449,0.008865,6.336,2.287,0.411376953125,46.63793,165.15303,1.5,82.5,0.39655172413793105,0.5775862068965517,0.6810344827586207,0.9137931034482759,0.4822,0.2698,0.742,0.219,3.408,4.33,116
-1.906,2.783,-14.25,-0.0001025,-0.6714,-6.03,-0.002262,-2.109375,4.70703125,1.122,1.03,0.001237,3.973,0.849,0.72509765625,40.535133,304.72324,0.0,12.0,0.5675675675675675,0.8432432432432433,0.8918918918918919,0.9783783783783784,0.7026,0.2725,0.916,0.1203,2.244,3.543,185
-2.488,3.564,-11.08,-8.1e-06,-0.1974,-6.56,-0.001922,-1.21484375,0.19140625,1.069,1.637,0.00011736,7.668,0.585,3.005859375,11.590909,23.78246,0.0,46.299995,0.6363636363636364,0.7727272727272727,0.8181818181818182,1.0,0.759,0.2764,0.9155,0.1996,2.555,3.943,22
-3.432,3.033,-13.24,-0.000534,-2.707,-8.19,-0.4224,-1.32421875,1.29296875,2.951,1.749,0.006203,7.99,2.918,0.58935546875,170.18965,746.8315,3.0,114.49997,0.22413793103448276,0.603448275862069,0.7586206896551724,0.8620689655172413,0.395,0.2612,0.682,0.2399,2.48,3.482,58
-4.492,3.36,-11.79,-0.0818,-3.857,-8.89,-0.545,-0.4501953125,-0.8828125,3.168,1.41,0.4456,6.438,3.213,0.11822509765625,83.72414,186.8034,10.0,167.39996,0.20689655172413793,0.4827586206896552,0.4827586206896552,0.7931034482758621,0.3435,0.21,0.6304,0.2325,3.984,4.52,29
-3.227,2.812,-11.82,-0.0005493,-2.215,-6.93,-0.3347,-1.0810546875,0.50390625,2.54,1.33,0.00542,9.3,2.502,1.185546875,86.76415,637.32513,2.0,51.0,0.3490566037735849,0.6509433962264151,0.6886792452830188,0.9433962264150944,0.432,0.2323,0.7295,0.1963,2.809,3.713,106
-1.848,2.697,-9.79,-0.0001675,-0.4448,-5.625,-0.002731,-1.6845703125,1.796875,1.321,1.666,0.001959,8.53,0.7812,2.544921875,88.882355,495.47592,0.0,13.599991,0.5588235294117647,0.8235294117647058,0.8823529411764706,0.9705882352941176,0.6797,0.3025,0.8926,0.2007,1.919,2.836,34
-2.547,3.031,-14.11,-0.0001438,-1.34,-7.31,-0.005608,-1.5517578125,2.10546875,2.055,1.634,0.001513,7.688,2.115,0.755859375,87.88095,646.0961,1.0,58.19992,0.4880952380952381,0.7261904761904762,0.7976190476190477,0.9404761904761905,0.548,0.3115,0.7896,0.2136,2.355,3.652,84
-3.365,3.033,-12.13,-6.08e-05,-2.883,-8.21,-0.0844,-0.8974609375,0.0859375,2.684,1.748,0.00074,7.99,2.797,0.434814453125,118.4,554.2667,2.0,82.6,0.38461538461538464,0.5538461538461539,0.676923076923077,0.9076923076923077,0.471,0.291,0.7036,0.2449,3.445,4.523,65
-2.234,2.695,-13.26,-1.67e-06,-1.195,-6.4,-0.003311,-1.443359375,1.515625,1.53,1.207,2.52e-05,7.664,1.3,0.6396484375,34.102566,419.0773,0.0,26.899963,0.5235042735042735,0.7670940170940171,0.8290598290598291,0.9658119658119658,0.6133,0.2869,0.862,0.1646,2.541,3.658,468
-3.793,3.424,-12.54,-0.001004,-2.695,-9.23,-0.125,-0.87939453125,-0.287109375,2.84,1.682,0.00888,7.99,3.197,0.2457275390625,351.8909,1878.2997,3.0,204.59976,0.34545454545454546,0.5636363636363636,0.6545454545454545,0.8545454545454545,0.4377,0.2888,0.68,0.2336,3.512,4.434,55
-3.37,3.117,-14.35,-0.00425,-2.246,-7.906,-0.119,-1.23828125,1.21484375,2.93,1.401,0.03378,5.26,3.125,-0.57861328125,70.04478,207.36415,1.0,201.39972,0.373134328358209,0.582089552238806,0.7164179104477612,0.8656716417910447,0.3904,0.2676,0.663,0.2081,2.688,3.623,67
-2.91,3.13,-13.055,-6.95e-05,-1.674,-7.664,-0.03217,-1.2666015625,0.8359375,2.312,1.497,0.0008197,7.723,2.395,0.398193359375,84.01948,376.5434,1.0,79.39993,0.4805194805194805,0.6818181818181818,0.7532467532467533,0.9025974025974026,0.4937,0.2905,0.751,0.217,3.102,4.254,154
-2.686,3.127,-16.02,-2.515e-05,-1.53,-7.87,-0.005386,-1.6103515625,2.4921875,2.068,1.524,0.0003307,8.53,2.082,0.59130859375,44.969543,178.63745,1.0,39.0,0.4365482233502538,0.7055837563451777,0.7817258883248731,0.9137055837563451,0.529,0.301,0.7876,0.2115,3.184,4.523,197
-2.979,2.848,-12.945,-0.0002337,-2.016,-6.88,-0.07025,-0.9794921875,0.33984375,2.514,1.432,0.00277,5.992,2.62,-0.0124969482421875,35.237568,121.35343,1.0,59.0,0.4198895027624309,0.6519337016574586,0.712707182320442,0.9226519337016574,0.4631,0.275,0.726,0.2136,2.854,3.764,181
-3.27,2.877,-13.36,-0.000669,-2.676,-7.047,-0.05722,-1.1044921875,1.03125,2.44,1.461,0.007465,6.77,2.436,0.460205078125,60.23171,325.98203,3.0,45.40001,0.32926829268292684,0.6097560975609756,0.6951219512195121,0.9390243902439024,0.4602,0.2693,0.7427,0.2175,2.516,3.244,82
-3.21,3.13,-11.125,-0.003302,-2.355,-8.8,-0.2246,-0.998046875,-0.095703125,2.715,1.702,0.0329,7.99,2.535,0.58447265625,109.0,578.652,1.0,62.0,0.4342105263157895,0.618421052631579,0.7236842105263158,0.9078947368421053,0.4458,0.2737,0.7095,0.239,3.059,4.242,76
-4.977,3.791,-14.11,-0.4004,-4.547,-9.03,-0.8984,-0.86181640625,0.15234375,4.04,1.211,1.157,5.938,4.316,-0.7783203125,147.6923,307.745,7.0,310.0,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.2712,0.1671,0.549,0.1909,3.512,3.84,13
-1.9375,2.48,-13.72,-3.71e-05,-0.9937,-5.305,-0.01967,-1.8564453125,3.3203125,1.554,1.149,0.0004532,6.457,1.403,0.7783203125,29.48141,264.01123,0.0,12.0,0.547945205479452,0.821917808219178,0.8845401174168297,0.9726027397260274,0.6133,0.274,0.8677,0.157,2.244,3.28,511
-3.414,3.025,-14.44,-0.0002075,-2.863,-7.35,-0.0341,-1.015625,1.05859375,2.477,1.481,0.0025,5.36,2.727,-0.219970703125,48.22353,189.52313,3.0,68.59999,0.35294117647058826,0.5411764705882353,0.6470588235294118,0.9411764705882353,0.4556,0.3015,0.7173,0.223,3.139,4.137,85
-2.695,3.59,-14.86,-6.44e-06,-1.418,-9.4,-0.00704,-1.6337890625,1.78125,1.633,1.323,7.93e-05,4.793,1.63,0.31591796875,102.29412,364.6972,1.0,100.0,0.49019607843137253,0.7843137254901961,0.8235294117647058,0.8823529411764706,0.608,0.2988,0.8457,0.1714,3.256,4.613,51
-3.498,3.121,-15.36,-0.0002909,-2.45,-7.812,-0.1976,-1.23046875,1.41015625,2.682,1.37,0.002905,6.477,2.766,0.08056640625,151.22223,1088.4677,2.0,159.29999,0.32407407407407407,0.6203703703703703,0.6851851851851852,0.8796296296296297,0.4272,0.2546,0.713,0.2051,3.512,4.547,108
-2.77,3.12,-13.86,-0.0001055,-1.41,-7.215,-0.0198,-1.3681640625,1.4375,1.986,1.4,0.001375,7.504,2.049,0.8056640625,38.464287,126.92305,1.0,85.0,0.47619047619047616,0.6547619047619048,0.7738095238095238,0.9047619047619048,0.546,0.2786,0.804,0.1923,2.809,3.807,84
-2.822,2.795,-12.695,-6.795e-05,-1.85,-7.477,-0.0299,-1.08984375,0.46484375,2.23,1.375,0.0008354,6.35,2.219,0.223876953125,41.267544,229.50902,1.0,52.299988,0.3991228070175439,0.6710526315789473,0.75,0.9166666666666666,0.4985,0.278,0.765,0.202,3.002,3.887,228
-2.678,2.684,-12.43,-0.0001347,-1.966,-6.508,-0.0255,-1.251953125,1.26171875,2.045,1.274,0.00168,8.0,1.933,0.736328125,33.76692,168.85434,1.0,32.799995,0.39097744360902253,0.7293233082706767,0.8270676691729323,0.9699248120300752,0.535,0.2659,0.798,0.1798,2.732,3.52,133
-3.158,3.02,-15.43,-0.002941,-2.422,-7.51,-0.157,-1.3974609375,1.98046875,2.508,1.333,0.02242,6.727,2.523,0.11273193359375,96.191055,595.6828,2.0,73.5,0.35772357723577236,0.6382113821138211,0.7317073170731707,0.9146341463414634,0.4397,0.2656,0.7295,0.205,3.03,4.17,246
-2.793,2.797,-12.72,-8.75e-05,-1.86,-7.402,-0.1122,-1.2958984375,1.1171875,2.33,1.499,0.00098,8.53,2.156,1.0634765625,73.97222,518.4843,1.0,34.399986,0.375,0.6805555555555556,0.7638888888888888,0.9583333333333334,0.4707,0.2566,0.7583,0.2202,2.64,3.793,72
-2.137,2.494,-12.06,-3.34e-06,-1.25,-5.68,-0.010086,-1.5107421875,1.83203125,1.667,1.168,4e-05,5.035,1.662,0.270751953125,17.238747,138.37442,0.0,17.0,0.5244618395303327,0.7671232876712328,0.8551859099804305,0.9726027397260274,0.58,0.2825,0.8433,0.159,2.45,3.479,511
-3.348,3.002,-14.86,-3.624e-05,-2.523,-7.355,-0.12274,-1.0634765625,0.7890625,2.818,1.465,0.0004349,6.27,2.91,-0.1744384765625,90.23718,458.63287,2.0,106.29996,0.358974358974359,0.5961538461538461,0.6858974358974359,0.8942307692307693,0.4155,0.273,0.678,0.2241,3.281,4.305,312
-2.496,2.998,-12.25,-2.79e-05,-1.597,-7.523,-0.00442,-1.453125,1.33203125,2.186,1.922,0.0003579,8.0,2.127,0.94775390625,23.174603,107.217255,1.0,19.8,0.49206349206349204,0.7142857142857143,0.7936507936507936,0.9523809523809523,0.539,0.3345,0.77,0.2499,2.791,4.098,63
-2.895,2.906,-12.64,-0.000489,-2.23,-7.57,-0.0635,-1.2158203125,0.8359375,2.355,1.494,0.005596,7.99,2.262,0.560546875,68.52631,332.66052,1.0,87.79993,0.39473684210526316,0.6644736842105263,0.756578947368421,0.9013157894736842,0.4922,0.2773,0.7544,0.214,2.77,3.744,152
-5.242,3.746,-11.29,-0.0002356,-5.43,-9.375,-0.3071,0.06488037109375,-1.4814453125,3.252,1.954,0.002663,8.0,3.025,0.40576171875,252.52942,635.43616,19.0,506.39984,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.7058823529411765,0.3535,0.2727,0.628,0.2576,3.686,4.55,17
-5.074,3.377,-12.05,-0.002523,-3.924,-10.78,-1.433,-0.732421875,-0.3828125,3.232,1.542,0.02834,6.44,3.057,0.021881103515625,456.0,1433.8402,6.0,173.99997,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.8636363636363636,0.3457,0.2346,0.6377,0.222,4.05,4.875,22
-2.559,3.416,-12.21,-4.3e-06,-0.877,-8.125,-0.000628,-1.4296875,0.93359375,1.422,1.359,6.17e-05,5.25,1.168,1.10546875,17.975,44.228096,0.0,59.89994,0.6,0.725,0.825,0.925,0.6406,0.289,0.8843,0.1666,3.023,4.414,40
-3.088,3.268,-12.73,-0.0011,-1.601,-8.01,-0.04358,-1.2744140625,0.98828125,1.697,1.548,0.01041,7.984,1.169,1.857421875,28.461538,89.847115,1.0,19.800007,0.41025641025641024,0.6410256410256411,0.7948717948717948,0.9230769230769231,0.5825,0.286,0.853,0.2074,2.951,4.15,39
-3.379,3.018,-13.54,-0.001085,-2.52,-7.465,-0.3052,-1.2841796875,1.42578125,2.62,1.324,0.012245,6.742,2.57,0.55712890625,80.42857,364.25922,2.5,85.0,0.2857142857142857,0.5892857142857143,0.7678571428571429,0.9285714285714286,0.4165,0.2312,0.72,0.2064,3.232,4.168,56
-2.865,2.736,-9.34,-0.0002806,-2.143,-6.695,-0.04803,-0.87646484375,-0.34375,2.576,1.83,0.002916,8.0,2.455,0.6591796875,27.472727,92.72126,1.0,54.199974,0.38181818181818183,0.6909090909090909,0.7272727272727273,0.9272727272727272,0.4758,0.3093,0.715,0.2551,3.066,3.703,55
-2.674,2.752,-12.695,-0.001163,-1.748,-6.68,-0.06052,-1.185546875,0.84375,2.178,1.319,0.01015,6.3,2.133,0.333251953125,30.491667,129.5776,1.0,43.0,0.4625,0.6708333333333333,0.7625,0.95,0.5034,0.2742,0.777,0.1948,2.639,3.58,240
-2.533,2.756,-12.7,-1.955e-05,-1.73,-6.17,-0.04083,-1.48046875,2.1328125,1.969,1.292,0.0002606,5.168,1.992,0.267822265625,53.47929,297.51498,1.0,27.799988,0.44970414201183434,0.7041420118343196,0.7988165680473372,0.9467455621301775,0.551,0.2761,0.808,0.1804,2.602,3.488,169
-4.516,3.318,-11.67,-0.00902,-3.76,-9.9,-1.035,-0.6953125,-0.68359375,3.656,1.792,0.0655,7.957,3.254,0.253662109375,165.0,405.3055,3.5,482.9999,0.22727272727272727,0.5,0.5454545454545454,0.7727272727272727,0.3406,0.2317,0.5845,0.2366,2.816,3.787,22
-3.62,3.496,-19.0,-0.000272,-2.816,-8.12,-0.3398,-1.640625,4.15625,2.885,1.522,0.002922,6.87,3.082,0.0760498046875,225.56667,1306.3634,2.5,174.8999,0.36666666666666664,0.6,0.7,0.8666666666666667,0.4019,0.2695,0.6777,0.2303,2.81,3.727,60
-3.396,2.924,-13.77,-0.0002115,-2.703,-7.176,-0.02197,-1.08984375,1.12109375,2.861,1.559,0.002586,6.223,2.973,-0.33349609375,63.75,217.05415,2.5,80.1,0.3125,0.6,0.7,0.9125,0.4214,0.2947,0.6665,0.2225,2.938,3.715,80
-2.443,2.814,-16.02,-1.67e-05,-1.456,-6.453,-0.00667,-1.6669921875,2.9609375,2.1,1.44,0.0002129,6.4,2.045,0.28173828125,137.70195,1624.1493,1.0,42.19998,0.4986072423398329,0.7325905292479109,0.7938718662952646,0.935933147632312,0.5273,0.293,0.784,0.2012,2.53,3.525,359
-2.203,2.42,-10.47,-0.0001055,-1.254,-5.637,-0.0346,-1.400390625,1.296875,1.996,1.249,0.001162,6.133,1.961,0.393798828125,11.333333,35.134346,0.0,26.199982,0.5066666666666667,0.7666666666666667,0.84,0.9733333333333334,0.5405,0.261,0.8115,0.1704,2.65,3.557,150
-2.75,2.69,-11.59,-0.001046,-1.77,-7.047,-0.07214,-1.09375,0.36328125,2.223,1.348,0.01085,8.375,2.14,0.7998046875,102.89574,1142.0146,1.0,35.0,0.4265402843601896,0.6777251184834123,0.7914691943127962,0.95260663507109,0.485,0.2717,0.7725,0.1947,2.682,3.5,211
-2.842,2.934,-14.07,-6.175e-05,-2.06,-6.96,-0.02861,-1.26953125,1.23828125,2.41,1.531,0.0007043,7.805,2.514,0.11474609375,66.54364,480.33682,1.0,70.0,0.4463840399002494,0.6658354114713217,0.7506234413965087,0.9177057356608479,0.4836,0.3044,0.7314,0.2258,3.057,4.086,401
-4.4,3.57,-15.64,-0.001784,-3.516,-8.38,-0.332,-0.84326171875,0.515625,3.148,1.535,0.01888,6.81,3.188,0.09234619140625,200.78261,629.3349,6.5,288.5,0.2608695652173913,0.4782608695652174,0.5434782608695652,0.8478260869565217,0.3762,0.254,0.636,0.2189,3.906,4.855,46
-2.387,2.832,-14.055,-0.0001405,-1.133,-6.008,-0.005524,-1.5859375,2.421875,2.123,1.598,0.001662,6.574,1.926,0.2978515625,50.935482,237.74371,0.0,44.799973,0.5225806451612903,0.7225806451612903,0.7935483870967742,0.9419354838709677,0.548,0.3105,0.7705,0.2236,2.59,3.729,155
-2.096,2.523,-13.53,-8.1e-06,-1.152,-6.004,-0.00848,-1.546875,2.1796875,1.472,1.14,0.00011474,4.984,1.297,0.48046875,10.462069,51.639,0.0,19.200012,0.5103448275862069,0.7793103448275862,0.8551724137931035,0.9793103448275862,0.622,0.273,0.8745,0.1499,2.453,3.426,290
-2.668,2.658,-12.17,-5.36e-06,-1.721,-6.723,-0.03427,-1.1513671875,0.623046875,2.287,1.411,7.755e-05,8.09,2.318,0.2021484375,31.925636,133.26056,1.0,46.0,0.4246575342465753,0.6927592954990215,0.7710371819960861,0.9354207436399217,0.485,0.2844,0.757,0.2106,2.97,3.885,511
-2.23,2.523,-14.55,-5e-07,-1.376,-5.81,-0.02837,-1.63671875,2.94921875,1.881,1.272,4.3e-06,7.215,1.741,0.50830078125,23.037182,161.95772,1.0,23.0,0.49902152641878667,0.761252446183953,0.8395303326810176,0.9706457925636007,0.556,0.2793,0.8193,0.1843,2.256,3.307,511
-3.672,3.309,-13.54,-0.0003028,-2.416,-9.24,-0.1008,-1.0361328125,0.3125,3.078,1.542,0.003513,6.297,3.242,-0.43701171875,106.36667,276.39615,2.5,398.49948,0.31666666666666665,0.5833333333333334,0.6333333333333333,0.8666666666666667,0.3662,0.2678,0.65,0.2242,3.678,4.64,60
-4.297,3.238,-11.84,-0.01517,-4.305,-8.88,-0.2058,-0.498046875,-0.634765625,3.07,1.863,0.1576,8.53,3.236,0.428466796875,455.3095,2420.7305,9.0,287.39948,0.21428571428571427,0.4523809523809524,0.5,0.8809523809523809,0.4092,0.272,0.664,0.264,4.043,4.938,42
-3.426,3.172,-12.11,-9.99e-05,-2.84,-8.59,-0.08606,-0.83251953125,-0.255859375,2.12,1.283,0.001214,5.633,1.997,0.370361328125,46.714287,157.80139,2.0,86.09999,0.35714285714285715,0.5833333333333334,0.6666666666666666,0.9047619047619048,0.5034,0.273,0.784,0.2008,3.725,4.715,84
-2.936,2.99,-11.1,-0.0004692,-2.031,-7.617,-0.03473,-0.9951171875,-0.0625,2.49,1.619,0.004772,7.996,2.627,0.59130859375,44.303032,187.9755,1.0,76.5,0.4393939393939394,0.6818181818181818,0.7272727272727273,0.9090909090909091,0.4817,0.2834,0.7334,0.2201,3.15,4.28,66
-3.037,3.223,-12.36,-0.001228,-1.811,-7.523,-0.01897,-1.1044921875,0.34765625,2.072,1.456,0.013626,8.11,2.21,0.60107421875,70.83178,312.862,1.0,52.799988,0.4205607476635514,0.6261682242990654,0.6915887850467289,0.9345794392523364,0.542,0.295,0.785,0.1996,3.508,4.63,107
-3.678,3.062,-13.19,-0.0002158,-2.936,-8.24,-0.3794,-1.046875,0.546875,3.055,1.407,0.002556,6.387,3.006,-0.105712890625,141.8806,807.3758,3.0,143.0,0.2935323383084577,0.5621890547263682,0.6716417910447762,0.8706467661691543,0.3787,0.2479,0.6465,0.2245,3.295,4.277,201
-2.79,2.945,-12.766,-3.874e-05,-1.754,-7.566,-0.01794,-1.2568359375,0.81640625,2.299,1.433,0.0005035,8.53,2.28,0.2325439453125,69.66871,497.46045,1.0,56.5,0.4539877300613497,0.6871165644171779,0.7699386503067485,0.9171779141104295,0.4905,0.2832,0.7534,0.2108,2.941,4.01,326
