noun_ratio,verb_ratio,adj_ratio,adv_ratio,transition_rate,discourse_marker_rate,hedge_rate,sentiment_mean,sentiment_std,sentiment_range,clause_depth_approx,subordinate_ratio
0.3333333333333333,0.18181818181818182,0.09090909090909091,0.022727272727272728,0.0,0.0,0.0,0.3742142857142857,0.1666274581091555,0.5106,0.42857142857142855,0.007575757575757576
0.30718954248366015,0.16339869281045752,0.0718954248366013,0.006535947712418301,0.006535947712418301,0.0,0.006535947712418301,0.04294285714285714,0.5845169577330934,1.6154,1.5714285714285714,0.013071895424836602
0.36,0.16,0.05,0.045,0.00946372239747634,0.0015772870662460567,0.006309148264984227,-0.071548,0.4181305204072049,1.525,1.48,0.01892744479495268
0.255,0.21,0.04,0.06,0.004672897196261682,0.004672897196261682,0.0,0.17160625,0.31138650915853355,1.1421,0.4375,0.037383177570093455
0.455,0.095,0.055,0.035,0.0,0.0,0.0,0.2008153846153846,0.3140165009043899,1.0098,0.6923076923076923,0.0
0.29,0.2,0.125,0.015,0.0,0.0,0.008310249307479225,0.43370624999999996,0.25454985628740295,0.8338,1.0,0.030470914127423823
0.305,0.15,0.115,0.03,0.0056022408963585435,0.0,0.0028011204481792717,0.47175,0.3437351214961893,0.9231,1.5,0.014005602240896359
0.27941176470588236,0.17647058823529413,0.10294117647058823,0.09558823529411764,0.0,0.0,0.0,0.313575,0.5022455244947436,1.169,0.5,0.029411764705882353
0.45,0.15,0.16,0.015,0.0,0.0,0.0,0.7778599999999999,0.15417873523933187,0.47240000000000004,1.8,0.011111111111111112
0.275,0.2,0.07,0.035,0.0,0.0,0.0,0.10124000000000001,0.2844874989637799,0.9981,0.4,0.012987012987012988
0.365,0.12,0.08,0.05,0.006343452650657001,0.001359311282283643,0.0036248300860897147,0.145954,0.44687282898381725,1.7603,2.234567901234568,0.028998640688717717
0.265,0.215,0.075,0.045,0.0,0.0,0.0,0.09311428571428572,0.3504108422514163,1.6157,0.7857142857142857,0.014423076923076924
0.315,0.195,0.09,0.015,0.0026109660574412533,0.0,0.0,0.3942944444444445,0.37184641015735725,0.9153,1.0,0.010443864229765013
0.47,0.075,0.09,0.02,0.005714285714285714,0.002857142857142857,0.0,-0.15980769230769232,0.49122082682848367,1.569,1.9230769230769231,0.014285714285714285
0.21296296296296297,0.25,0.046296296296296294,0.06481481481481481,0.009259259259259259,0.0,0.009259259259259259,0.0809857142857143,0.3821030094044254,1.3157,0.7142857142857143,0.009259259259259259
0.36,0.185,0.05,0.03,0.0,0.0,0.0,0.2347,0.3756212301926351,1.1515,1.0,0.02926829268292683
0.3202614379084967,0.20261437908496732,0.10457516339869281,0.1111111111111111,0.006535947712418301,0.0,0.006535947712418301,0.45877999999999997,0.2831517501270299,0.836,1.2,0.032679738562091505
0.345,0.135,0.13,0.005,0.0033003300330033004,0.0033003300330033004,0.0,0.3687214285714286,0.30449510711192396,1.1669,1.5,0.0165016501650165
0.3888888888888889,0.041666666666666664,0.1111111111111111,0.006944444444444444,0.0,0.0,0.0,0.042300000000000004,0.1848263617561088,0.7671,0.3,0.0
0.35,0.15,0.1,0.03,0.002638522427440633,0.0,0.002638522427440633,0.27532222222222225,0.40940367006382394,1.6655000000000002,1.1111111111111112,0.018469656992084433
0.26811594202898553,0.21014492753623187,0.057971014492753624,0.07246376811594203,0.0,0.0,0.0,0.149375,0.39063826537475815,1.1794,0.375,0.014492753623188406
0.415,0.1,0.09,0.0,0.0038910505836575876,0.0,0.0,0.0198875,0.0770239562977,0.3182,1.3125,0.019455252918287938
0.245,0.17,0.11,0.03,0.012145748987854251,0.0,0.008097165991902834,0.2699727272727273,0.4008104745748614,1.3093,1.7272727272727273,0.032388663967611336
0.25,0.25,0.25,0.0,0.0,0.0,0.0,-0.9989,0.0,0.0,0.0,0.0
0.34375,0.175,0.08125,0.00625,0.00625,0.0,0.0,0.20785,0.2606940719822119,0.8442,0.8333333333333334,0.03125
0.14,0.315,0.05,0.095,0.0,0.0,0.0,-0.5885380952380954,0.15916447760007638,0.6597,0.9523809523809523,0.002277904328018223
0.335,0.14,0.08,0.025,0.0,0.0,0.0,0.06907647058823528,0.47682537502726946,1.4294,1.2352941176470589,0.04878048780487805
0.3089430894308943,0.2032520325203252,0.04065040650406504,0.008130081300813009,0.0,0.0,0.0,0.5625,0.2588834409536462,0.7077,3.4,0.016260162601626018
0.4020100502512563,0.1457286432160804,0.07035175879396985,0.03015075376884422,0.01507537688442211,0.005025125628140704,0.0,0.06993,0.24593682949082676,0.9047000000000001,1.9,0.010050251256281407
0.55,0.25,0.05,0.0,0.0,0.0,0.0,-0.1591,0.1591,0.3182,0.5,0.0
0.305,0.15,0.07,0.04,0.0,0.0,0.002976190476190476,0.018144827586206898,0.1326503872284843,0.7682,0.3793103448275862,0.03273809523809524
0.36220472440944884,0.14960629921259844,0.14173228346456693,0.015748031496062992,0.0,0.0,0.0,0.33872,0.22546706544415754,0.7003,2.2,0.007874015748031496
0.3229166666666667,0.17708333333333334,0.09895833333333333,0.015625,0.005208333333333333,0.0,0.0,0.2856125,0.38769269865932476,1.1565,0.625,0.03125
0.325,0.175,0.06,0.02,0.03361344537815126,0.01680672268907563,0.004201680672268907,0.2359076923076923,0.3147376843354294,0.9153,1.4615384615384615,0.037815126050420166
0.1870967741935484,0.2129032258064516,0.07741935483870968,0.13548387096774195,0.0064516129032258064,0.0,0.0064516129032258064,0.38409999999999994,0.48476759723947443,1.4742,0.8333333333333334,0.06451612903225806
0.37267080745341613,0.14285714285714285,0.08695652173913043,0.012422360248447204,0.0,0.0,0.0,0.3687666666666667,0.3116460207065417,0.9022,1.1666666666666667,0.0
0.2564102564102564,0.1987179487179487,0.1346153846153846,0.10897435897435898,0.0,0.0,0.00641025641025641,0.3959,0.3832919079065806,0.9145,0.6666666666666666,0.038461538461538464
0.25,0.175,0.12,0.09,0.0,0.0,0.004807692307692308,0.014563636363636369,0.6494338797231258,1.7241,2.0,0.04807692307692308
0.37,0.115,0.075,0.025,0.0,0.0,0.0,0.13348461538461537,0.27895521241329113,1.0805,1.2307692307692308,0.0043859649122807015
0.19,0.24,0.04,0.08,0.0,0.0,0.0034482758620689655,-0.015720000000000022,0.3891129522388069,1.2671000000000001,0.4,0.04827586206896552
0.25,0.215,0.045,0.045,0.0043859649122807015,0.0,0.0,0.03819,0.267924390267105,1.0529000000000002,0.5,0.017543859649122806
0.3023255813953488,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.4005166666666667,0.4795021703693205,1.2873,1.3333333333333333,0.03488372093023256
0.3825136612021858,0.1366120218579235,0.0546448087431694,0.02185792349726776,0.00546448087431694,0.00546448087431694,0.0,-0.08248571428571427,0.369114412880232,1.2599,2.142857142857143,0.02185792349726776
0.305,0.195,0.09,0.045,0.002840909090909091,0.0,0.0,-0.04839000000000001,0.45361206211916366,1.6319,1.8,0.03125
0.36,0.195,0.09,0.045,0.004830917874396135,0.0,0.0,0.0739909090909091,0.2909391734446018,0.9355,0.7272727272727273,0.01932367149758454
0.4,0.155,0.05,0.015,0.003048780487804878,0.0,0.0,-0.004521052631578947,0.3026928607976067,1.2279,1.368421052631579,0.03048780487804878
0.30526315789473685,0.1368421052631579,0.10526315789473684,0.042105263157894736,0.0,0.0,0.0,0.3779666666666666,0.07471708119447804,0.18070000000000003,1.0,0.042105263157894736
0.30927835051546393,0.18556701030927836,0.10309278350515463,0.030927835051546393,0.0,0.0,0.010309278350515464,0.972,0.0,0.0,1.0,0.030927835051546393
0.315,0.155,0.07,0.015,0.0024630541871921183,0.0,0.0024630541871921183,0.5180842105263159,0.3217871137767916,1.0212999999999999,0.9473684210526315,0.0049261083743842365
0.37362637362637363,0.13186813186813187,0.10989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02197802197802198
0.275,0.15,0.115,0.1,0.0,0.0,0.0,0.1443578947368421,0.3798519979313127,1.218,0.6842105263157895,0.04779411764705882
0.273972602739726,0.1643835616438356,0.1095890410958904,0.0684931506849315,0.0,0.0,0.0,0.39239999999999997,0.3784488274522726,0.9958,1.5,0.0273972602739726
0.3709677419354839,0.13709677419354838,0.0967741935483871,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.0,0.5595399999999999,0.19474627185135018,0.5042,1.6,0.016129032258064516
0.285,0.185,0.03,0.02,0.0,0.0,0.0,0.09752352941176472,0.36933473663014815,1.3911,0.47058823529411764,0.005
0.37894736842105264,0.12631578947368421,0.22105263157894736,0.021052631578947368,0.010526315789473684,0.010526315789473684,0.0,0.1716,0.24602332206520583,0.6117,1.25,0.010526315789473684
0.225,0.195,0.065,0.04,0.004739336492890996,0.0,0.009478672985781991,0.29379999999999995,0.28152556849118643,1.0311,0.5,0.018957345971563982
0.3112244897959184,0.20408163265306123,0.0663265306122449,0.025510204081632654,0.0,0.0,0.01020408163265306,-0.1618,0.35834596411847586,1.1126,1.5,0.025510204081632654
0.3076923076923077,0.18974358974358974,0.06666666666666667,0.035897435897435895,0.0,0.0,0.0,0.7476727272727274,0.27732707008449947,0.9678,0.09090909090909091,0.0
0.3333333333333333,0.140625,0.08854166666666667,0.020833333333333332,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.3109333333333333,0.5013096736438355,1.6387,1.0,0.03125
0.375,0.12,0.055,0.015,0.0,0.0,0.0,0.16785,0.2587885970334579,0.9298,0.45454545454545453,0.005509641873278237
0.325,0.155,0.1,0.01,0.009174311926605505,0.0,0.0045871559633027525,-0.30661428571428573,0.342607553200749,1.1248,1.7142857142857142,0.022935779816513763
0.36134453781512604,0.11764705882352941,0.058823529411764705,0.01680672268907563,0.008403361344537815,0.0,0.0,0.22924999999999998,0.5544152587787124,1.5431,1.5,0.0
0.36,0.135,0.095,0.03,0.004081632653061225,0.0,0.0,0.10556666666666666,0.2719525930909446,1.2244,1.2,0.044897959183673466
0.385,0.1,0.09,0.01,0.006134969325153374,0.0,0.0,0.25130625,0.32005579292669817,1.0539,0.8125,0.009202453987730062
0.2571428571428571,0.2,0.06666666666666667,0.02857142857142857,0.009523809523809525,0.0,0.009523809523809525,-0.24309999999999998,0.4564936253662257,1.212,4.5,0.02857142857142857
0.375,0.14,0.075,0.02,0.0014388489208633094,0.0,0.0014388489208633094,0.17975833333333333,0.5602403828690165,1.7206000000000001,4.041666666666667,0.01870503597122302
0.35802469135802467,0.14814814814814814,0.12345679012345678,0.04938271604938271,0.012345679012345678,0.0,0.0,0.11685000000000001,0.1169671000751921,0.2411,0.25,0.024691358024691357
0.4148936170212766,0.13829787234042554,0.07446808510638298,0.07446808510638298,0.005319148936170213,0.0,0.0,0.18026666666666666,0.23974054494158656,0.765,0.3333333333333333,0.010638297872340425
0.33,0.125,0.09,0.055,0.0029069767441860465,0.0,0.0,0.12960999999999998,0.2781759675097761,1.1538,0.75,0.00872093023255814
0.22,0.19,0.075,0.06,0.0,0.0,0.007075471698113208,0.14656666666666665,0.4623242446835578,1.6054,1.3333333333333333,0.04009433962264151
0.305,0.14,0.12,0.04,0.005405405405405406,0.005405405405405406,0.0,0.32617999999999997,0.34849772682185465,1.1308,1.8,0.01891891891891892
0.355,0.17,0.015,0.015,0.0,0.0,0.004484304932735426,0.0069571428571428605,0.6070331865654766,1.8151,3.357142857142857,0.03139013452914798
0.30808080808080807,0.14646464646464646,0.08080808080808081,0.025252525252525252,0.010101010101010102,0.0,0.015151515151515152,-0.008384615384615388,0.12964721864265022,0.5635,0.9230769230769231,0.020202020202020204
0.27,0.24,0.08,0.035,0.0,0.0,0.006872852233676976,0.1079733333333333,0.3284958213162265,0.9767999999999999,0.6666666666666666,0.020618556701030927
0.45,0.125,0.15,0.025,0.0,0.0,0.0,0.136055,0.23300491298468362,0.8176,2.95,0.010736196319018405
0.265,0.22,0.095,0.115,0.005141388174807198,0.002570694087403599,0.002570694087403599,0.2598076923076923,0.48869173146510964,1.9416,0.3076923076923077,0.017994858611825194
0.3146067415730337,0.14606741573033707,0.1348314606741573,0.06741573033707865,0.0,0.0,0.011235955056179775,0.6266499999999999,0.21654802585107996,0.4624,1.5,0.033707865168539325
0.34,0.155,0.075,0.035,0.003236245954692557,0.0,0.003236245954692557,0.07877777777777778,0.3696455983710096,1.3385,1.5,0.022653721682847898
0.3669064748201439,0.16546762589928057,0.17985611510791366,0.0,0.0,0.0,0.0,0.35211666666666663,0.28367546842983954,0.8126,0.6666666666666666,0.02158273381294964
0.37,0.155,0.1,0.04,0.0033003300330033004,0.0,0.0,0.09017,0.22084964591323214,0.8749,2.05,0.026402640264026403
0.3,0.14,0.145,0.07,0.0031746031746031746,0.0,0.0,0.25125714285714285,0.37780905932246045,1.3688,2.4285714285714284,0.04126984126984127
0.345,0.115,0.06,0.01,0.005970149253731343,0.0,0.0,0.20956249999999998,0.36518947800251583,0.9186,7.125,0.011940298507462687
0.415,0.11,0.075,0.02,0.0,0.0,0.0045871559633027525,0.13884444444444444,0.409874495997416,1.35,3.3333333333333335,0.009174311926605505
0.34965034965034963,0.13286713286713286,0.14685314685314685,0.027972027972027972,0.0,0.0,0.0,0.1443888888888889,0.2653173715653029,0.8472,1.1111111111111112,0.013986013986013986
0.295,0.16,0.09,0.11,0.003484320557491289,0.003484320557491289,0.0,0.15834,0.5366019068173351,1.6622,1.2,0.027874564459930314
0.32,0.15,0.105,0.005,0.0049261083743842365,0.0,0.014778325123152709,-0.0199111111111111,0.5290496457368826,1.6377000000000002,1.6666666666666667,0.0049261083743842365
0.41739130434782606,0.08695652173913043,0.09565217391304348,0.034782608695652174,0.0,0.0,0.0,0.021449999999999997,0.1972313510406835,0.6751,2.5,0.0
0.23,0.23,0.07,0.045,0.0,0.0,0.009259259259259259,0.5217090909090909,0.3176864275995935,0.9287,0.09090909090909091,0.037037037037037035
0.2641509433962264,0.16981132075471697,0.1320754716981132,0.03773584905660377,0.0,0.0,0.0,0.404475,0.2508970344085398,0.6597,0.25,0.018867924528301886
0.3106796116504854,0.18446601941747573,0.11650485436893204,0.019417475728155338,0.009708737864077669,0.0,0.009708737864077669,-0.035619999999999985,0.6258532332743836,1.6014,1.0,0.02912621359223301
0.29842931937172773,0.1518324607329843,0.15706806282722513,0.031413612565445025,0.020942408376963352,0.005235602094240838,0.005235602094240838,0.08385454545454545,0.24530193403839115,1.0018,0.5454545454545454,0.015706806282722512
0.195,0.2,0.06,0.11,0.0,0.0,0.0,0.0673,0.47314849113852897,1.53,1.6666666666666667,0.030418250950570342
0.2923076923076923,0.14615384615384616,0.1076923076923077,0.046153846153846156,0.007692307692307693,0.0,0.015384615384615385,0.09444,0.5324979045968162,1.5375999999999999,0.6,0.03076923076923077
0.25,0.185,0.11,0.075,0.014450867052023121,0.008670520231213872,0.002890173410404624,-0.09756956521739132,0.35813941350891076,1.412,1.2608695652173914,0.03757225433526012
0.3465909090909091,0.10227272727272728,0.09659090909090909,0.0625,0.0,0.0,0.0,0.07033076923076922,0.12155192233150904,0.3182,1.0,0.0
0.29,0.125,0.14,0.03,0.0033222591362126247,0.0,0.0,0.10068823529411765,0.19259623990695557,0.7838,0.7647058823529411,0.0033222591362126247
0.33707865168539325,0.14606741573033707,0.14606741573033707,0.0,0.011235955056179775,0.011235955056179775,0.0,0.675325,0.18304236360744472,0.45139999999999997,0.5,0.02247191011235955
0.3132530120481928,0.1566265060240964,0.1686746987951807,0.03614457831325301,0.0,0.0,0.0,-0.11333333333333334,0.1602775370689508,0.34,0.6666666666666666,0.03614457831325301
0.33,0.21,0.035,0.03,0.0,0.0,0.0,0.7869333333333334,0.1478968634630979,0.3366,12.666666666666666,0.023474178403755867
0.3504273504273504,0.1452991452991453,0.15384615384615385,0.017094017094017096,0.0,0.0,0.0,0.27353333333333335,0.2909843161103743,0.743,1.5,0.017094017094017096
0.4,0.155,0.045,0.015,0.0,0.0,0.0,-0.05402105263157895,0.3567283509883844,0.8605,1.5789473684210527,0.0
0.415,0.105,0.055,0.03,0.0,0.0,0.0,0.2726285714285715,0.21386744702726307,0.4404,0.42857142857142855,0.0
0.31,0.2,0.03,0.025,0.0028089887640449437,0.0,0.0028089887640449437,0.49807500000000005,0.2730387346604873,0.8591,1.3125,0.02247191011235955
0.405,0.14,0.07,0.015,0.005555555555555556,0.002777777777777778,0.0,0.32513571428571425,0.3643912195255903,1.2559,1.8571428571428572,0.002777777777777778
0.405,0.14,0.095,0.025,0.0,0.0,0.0,0.17778,0.2760515343192282,0.9916,0.5,0.007326007326007326
0.29,0.2,0.14,0.03,0.0,0.0,0.004273504273504274,0.11478636363636362,0.342823168432429,1.3294,1.0454545454545454,0.021367521367521368
0.255,0.205,0.105,0.04,0.004032258064516129,0.004032258064516129,0.0,-0.07288571428571429,0.47123997353053704,1.7090999999999998,0.7857142857142857,0.036290322580645164
0.3333333333333333,0.1414141414141414,0.030303030303030304,0.050505050505050504,0.020202020202020204,0.0,0.010101010101010102,0.19091999999999998,0.15588552723072147,0.3182,1.0,0.020202020202020204
0.35,0.145,0.115,0.015,0.021551724137931036,0.0,0.004310344827586207,0.04701875000000001,0.3172010959524533,1.1364,0.4375,0.017241379310344827
0.32,0.125,0.06,0.035,0.0,0.0,0.0,0.8463999999999999,0.1538398680446652,0.5084,7.25,0.01171875
0.275,0.185,0.17,0.025,0.0035971223021582736,0.0,0.0,0.33702727272727273,0.3220787596815669,0.8519,0.9090909090909091,0.014388489208633094
0.2028985507246377,0.2898550724637681,0.08695652173913043,0.057971014492753624,0.0,0.0,0.0,0.37794,0.31894840711312544,0.8583,0.4,0.043478260869565216
0.34673366834170855,0.1407035175879397,0.09547738693467336,0.005025125628140704,0.0,0.0,0.0,0.042249999999999996,0.4728716686374856,1.7422,1.625,0.020100502512562814
0.39,0.095,0.08,0.05,0.0,0.0,0.0,0.04158666666666667,0.15097952561707018,0.6947,1.4,0.0091324200913242
0.305,0.175,0.12,0.025,0.0038022813688212928,0.0,0.0076045627376425855,0.40118,0.3804454436578259,1.2925,0.9,0.030418250950570342
0.37,0.135,0.025,0.04,0.0028735632183908046,0.0,0.0,0.2038125,0.21747602418140258,0.5719,1.6875,0.008620689655172414
0.335,0.15,0.08,0.015,0.006578947368421052,0.003289473684210526,0.0,0.3554866666666667,0.3671647838353903,1.5349,1.0666666666666667,0.019736842105263157
0.3208955223880597,0.1417910447761194,0.1044776119402985,0.05223880597014925,0.007462686567164179,0.0,0.007462686567164179,0.86656,0.09353697878379437,0.2734,4.6,0.0
0.215,0.235,0.06,0.035,0.01488095238095238,0.005952380952380952,0.002976190476190476,-0.0435705882352941,0.3981578770001932,1.3807,1.1764705882352942,0.03273809523809524
0.8,0.045,0.03,0.005,0.011904761904761904,0.0,0.0,-0.10066666666666664,0.5448638321228118,1.3232,0.6666666666666666,0.011904761904761904
0.23,0.205,0.11,0.09,0.009478672985781991,0.0,0.004739336492890996,0.07598888888888888,0.4069898127156514,1.5188,1.7777777777777777,0.014218009478672985
0.24,0.175,0.085,0.06,0.004975124378109453,0.0,0.014925373134328358,0.5591428571428572,0.42055449063330275,0.9757,3.0,0.04975124378109453
0.265,0.185,0.065,0.08,0.0024154589371980675,0.0,0.0024154589371980675,-0.278605,0.38233318123725546,1.3298,0.55,0.03864734299516908
0.27,0.25,0.05,0.04,0.01272264631043257,0.007633587786259542,0.002544529262086514,-0.12853636363636364,0.26331940084145744,1.1853,0.8181818181818182,0.07633587786259542
0.395,0.125,0.135,0.015,0.012077294685990338,0.0,0.0,0.20220833333333332,0.3954868064768055,1.5081000000000002,0.625,0.016908212560386472
0.31,0.155,0.125,0.02,0.0022624434389140274,0.0,0.004524886877828055,0.34558999999999995,0.2995711049150101,0.8442,1.4,0.03167420814479638
0.27,0.16,0.11,0.045,0.014204545454545454,0.0,0.0,0.1554352941176471,0.4005881645503954,1.2988,0.23529411764705882,0.014204545454545454
0.208955223880597,0.21641791044776118,0.08955223880597014,0.05970149253731343,0.0,0.0,0.0,0.02050000000000001,0.29377272772596774,0.8273,0.6666666666666666,0.0
0.335,0.145,0.12,0.045,0.0136986301369863,0.0,0.0045662100456621,0.3503,0.2934059270021654,0.7425,0.8,0.0182648401826484
0.355,0.15,0.08,0.04,0.008438818565400843,0.0,0.004219409282700422,-0.16154285714285718,0.36658480545685024,0.9306000000000001,3.0,0.02531645569620253
0.2719298245614035,0.22807017543859648,0.07894736842105263,0.008771929824561403,0.0,0.0,0.0,0.22382857142857146,0.539422571470869,1.6434,0.5714285714285714,0.03508771929824561
0.3686868686868687,0.17676767676767677,0.13131313131313133,0.050505050505050504,0.005050505050505051,0.005050505050505051,0.0,0.17693750000000003,0.4977945106605235,1.4697,1.125,0.015151515151515152
0.4556213017751479,0.10059171597633136,0.05917159763313609,0.029585798816568046,0.005917159763313609,0.0,0.0,0.0893111111111111,0.16708578930493856,0.4019,1.3333333333333333,0.0
0.28,0.185,0.12,0.04,0.0,0.0,0.0,0.7066333333333333,0.09990165163799847,0.3567,1.0,0.015
0.335,0.195,0.085,0.03,0.0,0.0,0.0,0.28453333333333336,0.33984029320975007,1.1441,1.6,0.030864197530864196
0.2206896551724138,0.21379310344827587,0.09655172413793103,0.013793103448275862,0.0,0.0,0.0,0.12074166666666665,0.3568526830928353,1.2846,0.25,0.020689655172413793
0.37,0.16,0.145,0.07,0.0,0.0,0.0,0.23208333333333334,0.3826269350018225,1.1480000000000001,0.6666666666666666,0.02390438247011952
0.305,0.19,0.095,0.025,0.0,0.0,0.0,0.059081818181818194,0.3449630278428579,1.1551,1.6363636363636365,0.004310344827586207
0.31,0.215,0.045,0.0,0.0,0.0,0.0,-0.12526842105263158,0.511623805105019,1.4919,1.2105263157894737,0.009592326139088728
0.275,0.235,0.105,0.05,0.007894736842105263,0.0,0.0,0.3122941176470588,0.19789086258544047,0.6908,1.0588235294117647,0.034210526315789476
0.365,0.085,0.095,0.04,0.0,0.0,0.0,0.3466733333333334,0.32067433836976866,1.1156,0.8666666666666667,0.0049504950495049506
0.41,0.085,0.06,0.025,0.0,0.0,0.0,0.08789999999999999,0.15491979286786509,0.4473,1.5555555555555556,0.014218009478672985
0.16,0.26,0.19,0.06,0.0,0.0,0.0,0.4519807692307692,0.13492058353322797,0.4971,0.9230769230769231,0.06575342465753424
0.385,0.135,0.095,0.015,0.0,0.0,0.0031446540880503146,-0.067096,0.3350733024041157,1.4314,1.68,0.0220125786163522
0.3468208092485549,0.20809248554913296,0.07514450867052024,0.028901734104046242,0.0,0.0,0.0,0.12833333333333333,0.4299203001074088,1.4323000000000001,1.0,0.028901734104046242
0.265,0.2,0.12,0.01,0.0,0.0,0.003663003663003663,-0.18315384615384614,0.36429945757974913,1.3483999999999998,2.1538461538461537,0.029304029304029304
0.255,0.2,0.095,0.01,0.0,0.0,0.013392857142857142,-0.2016083333333333,0.43673804974746844,1.5231,1.3333333333333333,0.04017857142857143
0.225,0.225,0.065,0.04,0.0,0.0,0.013071895424836602,0.038538888888888886,0.40377315570185207,1.3679000000000001,1.1111111111111112,0.03594771241830065
0.5921052631578947,0.09210526315789473,0.125,0.0,0.0,0.0,0.0,-0.07524285714285714,0.18430660678912852,0.5267,1.4285714285714286,0.0
0.32857142857142857,0.2,0.1,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.6,0.02857142857142857
0.2391304347826087,0.17391304347826086,0.05434782608695652,0.13043478260869565,0.0,0.0,0.0,0.007487499999999987,0.404441458796882,1.5342,0.5,0.021739130434782608
0.23,0.295,0.03,0.0,0.0,0.0,0.0,-0.1145529411764706,0.3715926455893003,1.2370999999999999,0.6470588235294118,0.0365296803652968
0.75,0.07352941176470588,0.11764705882352941,0.0,0.0,0.0,0.0,-0.41814,0.3498107236778198,0.8316,1.4,0.0
0.39,0.21,0.145,0.115,0.0,0.0,0.0,0.4799,0.4799,0.9598,2.5,0.005
